TEN,NP,NOC,HHT,LNGI,ELEP,VEH,HINCP,RNTP,PUMA,COST_BURDALL,RMSP
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,110.0,1.0,26000.0,1000.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",1.0,7
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,30.0,0.0,52000.0,800.0,Charlotte City (Southwest),0.0,3
Rented,4,2.0,Married couple household,1.0,240.0,2.0,102000.0,1500.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,7
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,50.0,1.0,30000.0,600.0,Charlotte City (Northwest),0.0,1
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,70.0,1.0,23000.0,450.0,Charlotte City (Northwest),0.0,1
Rented,4,2.0,Married couple household,1.0,120.0,2.0,66500.0,820.0,Charlotte City (Central),0.0,5
Rented,2,0.0,"Other family household: Male householder, no spouse present",1.0,250.0,1.0,76240.0,1200.0,Mecklenburg County (South)--Matthews Town (South),0.0,7
Rented,3,1.0,Married couple household,2.0,90.0,2.0,27000.0,770.0,Charlotte City (Northwest),1.0,3
Rented,4,2.0,Married couple household,1.0,130.0,2.0,326500.0,1600.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,6
Rented,4,1.0,"Other family household: Female householder, no spouse present",1.0,90.0,2.0,83500.0,1100.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,0.0,4
Rented,2,0.0,Married couple household,1.0,130.0,2.0,154800.0,2800.0,Mecklenburg County (South)--Matthews Town (South),0.0,7
Rented,4,2.0,Married couple household,1.0,300.0,4.0,161600.0,1700.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,6
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,100.0,2.0,100000.0,870.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,4
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,80.0,1.0,30000.0,980.0,Charlotte City (Central),1.0,5
Rented,2,0.0,Married couple household,1.0,120.0,2.0,128000.0,1300.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,8
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,50.0,0.0,8400.0,130.0,Charlotte City (Southwest),0.0,3
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,80.0,0.0,36000.0,1500.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",1.0,5
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,50.0,1.0,48500.0,780.0,Charlotte City (Southwest),0.0,3
Rented,3,1.0,Married couple household,1.0,160.0,2.0,113000.0,1900.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,7
Rented,2,0.0,Married couple household,1.0,100.0,2.0,90000.0,1000.0,Mecklenburg County (South)--Matthews Town (South),0.0,5
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,60.0,0.0,30000.0,1100.0,Charlotte City (Northeast),1.0,5
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,40.0,1.0,84000.0,1400.0,Charlotte City (Central),0.0,3
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,70.0,2.0,149000.0,1600.0,Charlotte City (Southwest),0.0,3
Rented,3,2.0,"Other family household: Female householder, no spouse present",1.0,140.0,3.0,35000.0,1300.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,1.0,5
Rented,2,0.0,"Other family household: Female householder, no spouse present",1.0,210.0,0.0,13000.0,640.0,Charlotte City (Northwest),1.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,80.0,1.0,22000.0,1300.0,Charlotte City (Central),1.0,3
Rented,2,0.0,"Other family household: Female householder, no spouse present",1.0,190.0,2.0,188000.0,1800.0,Mecklenburg County (South)--Matthews Town (South),0.0,8
Rented,2,0.0,Married couple household,1.0,160.0,2.0,22000.0,1700.0,Charlotte City (Southwest),1.0,4
Rented,3,1.0,Married couple household,1.0,100.0,2.0,91000.0,1200.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,0.0,9
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,200.0,1.0,49400.0,850.0,Charlotte City (Central),0.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,120.0,1.0,45000.0,1000.0,Charlotte City (Central),1.0,7
Rented,2,0.0,Nonfamily household: Female householder: Not living alone,1.0,140.0,1.0,27000.0,650.0,Charlotte City (Northwest),1.0,5
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,80.0,2.0,72000.0,1400.0,Charlotte City (Central),0.0,7
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,130.0,2.0,105000.0,1100.0,Charlotte City (Southwest),0.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,80.0,1.0,3600.0,990.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,1.0,3
Rented,4,2.0,Married couple household,1.0,120.0,1.0,200000.0,1100.0,Charlotte City (Southwest),0.0,3
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,60.0,1.0,78000.0,1200.0,Charlotte City (Southwest),0.0,2
Rented,3,0.0,Nonfamily household: Male householder: Not living alone,1.0,180.0,3.0,137000.0,1200.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,0.0,6
Rented,2,0.0,Nonfamily household: Female householder: Not living alone,1.0,120.0,2.0,49000.0,950.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,5
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,180.0,1.0,100000.0,800.0,Charlotte City (Central),0.0,6
Rented,2,0.0,"Other family household: Female householder, no spouse present",1.0,100.0,3.0,55500.0,950.0,Charlotte City (Northwest),0.0,6
Rented,4,1.0,"Other family household: Male householder, no spouse present",2.0,100.0,2.0,35500.0,780.0,Charlotte City (Northeast),1.0,4
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,130.0,1.0,49000.0,1300.0,Charlotte City (Northwest),1.0,6
Rented,4,0.0,Nonfamily household: Male householder: Not living alone,1.0,120.0,4.0,142600.0,2000.0,Charlotte City (Central),0.0,6
Rented,4,0.0,Nonfamily household: Male householder: Not living alone,1.0,150.0,1.0,26000.0,800.0,Charlotte City (Northwest),1.0,7
Rented,4,2.0,Married couple household,2.0,30.0,1.0,22900.0,760.0,Charlotte City (Central),1.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,130.0,1.0,25000.0,600.0,Charlotte City (Northwest),1.0,6
Rented,2,0.0,Nonfamily household: Female householder: Not living alone,1.0,90.0,2.0,51000.0,950.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,4
Rented,4,2.0,"Other family household: Female householder, no spouse present",1.0,230.0,2.0,45000.0,830.0,Charlotte City (Northwest),1.0,5
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,50.0,1.0,62000.0,1000.0,Charlotte City (Central),0.0,1
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,60.0,1.0,47100.0,950.0,Charlotte City (Northeast),0.0,2
Rented,4,2.0,Married couple household,1.0,150.0,1.0,20100.0,900.0,Charlotte City (Southwest),1.0,4
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,330.0,1.0,60600.0,1000.0,Charlotte City (South),0.0,4
Rented,4,3.0,"Other family household: Female householder, no spouse present",1.0,80.0,1.0,50000.0,780.0,Charlotte City (Southwest),0.0,5
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,130.0,0.0,9200.0,500.0,Charlotte City (Northwest),1.0,4
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,120.0,1.0,20000.0,800.0,Charlotte City (Northeast),1.0,4
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,30.0,1.0,120000.0,980.0,Charlotte City (Southwest),0.0,1
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,50.0,2.0,58000.0,1000.0,Charlotte City (Central),0.0,1
Rented,2,0.0,Married couple household,1.0,300.0,2.0,40000.0,780.0,Charlotte City (Northwest),1.0,6
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,120.0,0.0,11200.0,540.0,Charlotte City (Northwest),1.0,5
Rented,5,3.0,Married couple household,1.0,100.0,2.0,30000.0,730.0,Charlotte City (Northwest),1.0,5
Rented,3,2.0,"Other family household: Female householder, no spouse present",1.0,40.0,1.0,60000.0,1200.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,3
Rented,2,0.0,"Other family household: Female householder, no spouse present",1.0,80.0,2.0,157900.0,1100.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,3
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,100.0,2.0,117000.0,1200.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,4
Rented,2,1.0,"Other family household: Female householder, no spouse present",1.0,110.0,1.0,153000.0,1300.0,Charlotte City (Southwest),0.0,6
Rented,3,1.0,Married couple household,1.0,120.0,2.0,177000.0,1600.0,Charlotte City (Southwest),0.0,11
Rented,2,0.0,Married couple household,1.0,60.0,2.0,258000.0,950.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,2
Rented,2,0.0,Nonfamily household: Female householder: Not living alone,1.0,40.0,2.0,65000.0,1600.0,Charlotte City (Central),1.0,3
Rented,2,0.0,Married couple household,1.0,100.0,2.0,68000.0,1100.0,Charlotte City (Northwest),0.0,6
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,120.0,1.0,10000.0,530.0,Charlotte City (Southwest),1.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,100.0,0.0,31100.0,430.0,Charlotte City (Northwest),0.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,100.0,1.0,24000.0,1100.0,Charlotte City (Southwest),1.0,2
Rented,4,2.0,Married couple household,1.0,180.0,1.0,15400.0,430.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",1.0,7
Rented,2,0.0,Married couple household,1.0,150.0,1.0,105000.0,1500.0,Mecklenburg County (South)--Matthews Town (South),0.0,8
Rented,4,0.0,"Other family household: Male householder, no spouse present",2.0,100.0,3.0,110300.0,850.0,Charlotte City (Southwest),0.0,5
Rented,3,0.0,"Other family household: Female householder, no spouse present",1.0,130.0,2.0,33100.0,1800.0,Charlotte City (Central),1.0,8
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,300.0,3.0,78200.0,650.0,Charlotte City (Central),0.0,4
Rented,3,1.0,Married couple household,1.0,130.0,2.0,154000.0,1300.0,Charlotte City (Northwest),0.0,7
Rented,3,0.0,"Other family household: Female householder, no spouse present",1.0,200.0,3.0,60310.0,550.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,7
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,160.0,1.0,25400.0,500.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",1.0,6
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,100.0,0.0,15000.0,700.0,Charlotte City (Northwest),1.0,4
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,90.0,1.0,80000.0,1000.0,Charlotte City (South),0.0,6
Rented,2,0.0,Nonfamily household: Male householder: Not living alone,1.0,190.0,1.0,19100.0,870.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,1.0,3
Rented,5,1.0,"Other family household: Male householder, no spouse present",1.0,150.0,3.0,15400.0,830.0,Charlotte City (Northeast),1.0,5
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,50.0,1.0,130000.0,1700.0,Charlotte City (South),0.0,5
Rented,2,0.0,Nonfamily household: Female householder: Not living alone,1.0,50.0,2.0,46000.0,1400.0,Charlotte City (Central),1.0,3
Rented,2,0.0,Nonfamily household: Female householder: Not living alone,1.0,90.0,2.0,57000.0,1300.0,Charlotte City (South),1.0,2
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,100.0,0.0,23600.0,1000.0,Charlotte City (Southwest),1.0,4
Rented,7,5.0,Married couple household,1.0,90.0,3.0,37400.0,880.0,Charlotte City (Northwest),1.0,8
Rented,2,0.0,Married couple household,1.0,60.0,2.0,91800.0,1000.0,Charlotte City (South),0.0,5
Rented,3,0.0,Nonfamily household: Female householder: Not living alone,1.0,100.0,3.0,72400.0,1300.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,0.0,6
Rented,4,1.0,"Other family household: Male householder, no spouse present",1.0,200.0,2.0,31200.0,830.0,Charlotte City (Central),1.0,4
Rented,3,1.0,Married couple household,1.0,100.0,2.0,80000.0,1700.0,Mecklenburg County (South)--Matthews Town (South),1.0,6
Rented,2,0.0,Nonfamily household: Female householder: Not living alone,1.0,100.0,2.0,218000.0,2000.0,Charlotte City (Central),0.0,2
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,60.0,0.0,17000.0,900.0,Charlotte City (Northeast),1.0,4
Rented,6,4.0,"Other family household: Female householder, no spouse present",1.0,560.0,0.0,17400.0,800.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,1.0,5
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,50.0,0.0,13000.0,1200.0,Charlotte City (Central),1.0,1
Rented,4,2.0,Married couple household,1.0,150.0,2.0,100000.0,2100.0,Charlotte City (South),0.0,9
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,130.0,2.0,180000.0,1300.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,4
Rented,4,1.0,"Other family household: Female householder, no spouse present",1.0,150.0,2.0,119000.0,1300.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,0.0,7
Rented,2,0.0,Married couple household,1.0,60.0,1.0,79000.0,1100.0,Mecklenburg County (South)--Matthews Town (South),0.0,2
Rented,1,0.0,Nonfamily household: Female householder: Living alone,2.0,150.0,0.0,5000.0,190.0,Charlotte City (Southwest),1.0,4
Rented,3,0.0,Nonfamily household: Male householder: Not living alone,1.0,150.0,3.0,127600.0,850.0,Charlotte City (Southwest),0.0,4
Rented,2,1.0,"Other family household: Female householder, no spouse present",1.0,130.0,1.0,22000.0,1000.0,Charlotte City (South),1.0,4
Rented,2,1.0,"Other family household: Female householder, no spouse present",1.0,90.0,1.0,25000.0,1300.0,Charlotte City (Southwest),1.0,5
Rented,2,0.0,Married couple household,1.0,50.0,2.0,163100.0,1600.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",0.0,10
Rented,4,2.0,Married couple household,2.0,70.0,2.0,26000.0,710.0,Charlotte City (Northwest),1.0,4
Rented,6,0.0,Married couple household,1.0,130.0,3.0,75000.0,840.0,Charlotte City (Northwest),0.0,5
Rented,4,2.0,Married couple household,1.0,140.0,1.0,67000.0,980.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,0.0,4
Rented,1,0.0,Nonfamily household: Male householder: Living alone,2.0,40.0,1.0,0.0,810.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,1.0,3
Rented,3,1.0,Married couple household,2.0,70.0,1.0,94000.0,1300.0,Mecklenburg County (South)--Matthews Town (South),0.0,3
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,80.0,1.0,53000.0,850.0,Charlotte City (Southwest),0.0,3
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,20.0,1.0,19200.0,1800.0,Charlotte City (Central),1.0,6
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,60.0,0.0,9000.0,560.0,Charlotte City (Northwest),1.0,3
Rented,3,0.0,Nonfamily household: Male householder: Not living alone,1.0,150.0,2.0,74900.0,1000.0,Charlotte City (Southwest),0.0,5
Rented,4,3.0,"Other family household: Female householder, no spouse present",1.0,180.0,4.0,36600.0,1200.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,1.0,6
Rented,3,1.0,Married couple household,1.0,110.0,1.0,90000.0,1300.0,Charlotte City (Northeast),0.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,60.0,1.0,102000.0,1300.0,Charlotte City (Northeast),0.0,6
Rented,3,1.0,Married couple household,1.0,130.0,2.0,125000.0,1800.0,Charlotte City (Central),0.0,8
Rented,2,1.0,"Other family household: Female householder, no spouse present",1.0,300.0,0.0,23500.0,820.0,Charlotte City (Central),1.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,100.0,2.0,50000.0,730.0,Charlotte City (Northwest),0.0,5
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,220.0,2.0,25000.0,1700.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,1.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,50.0,1.0,19400.0,2800.0,Charlotte City (South),1.0,3
Rented,2,0.0,Married couple household,1.0,100.0,1.0,72000.0,970.0,Mecklenburg County (South)--Matthews Town (South),0.0,2
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,280.0,1.0,27900.0,700.0,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",1.0,3
Rented,3,0.0,"Other family household: Female householder, no spouse present",1.0,280.0,1.0,71000.0,1300.0,Charlotte City (Northwest),0.0,5
Rented,2,1.0,"Other family household: Female householder, no spouse present",1.0,70.0,1.0,75000.0,1200.0,Charlotte City (South),0.0,4
Rented,5,0.0,"Other family household: Female householder, no spouse present",1.0,100.0,3.0,101100.0,1400.0,Charlotte City (Northeast),0.0,5
Rented,2,1.0,"Other family household: Female householder, no spouse present",1.0,160.0,1.0,61800.0,1000.0,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,0.0,6
Rented,1,0.0,Nonfamily household: Male householder: Living alone,1.0,70.0,2.0,25000.0,1200.0,Charlotte City (Southwest),1.0,5
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,110.0,1.0,12200.0,900.0,Mecklenburg County (South)--Matthews Town (South),1.0,3
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,300.0,0.0,9000.0,850.0,Charlotte City (Northwest),1.0,4
Rented,3,0.0,Married couple household,1.0,300.0,0.0,32000.0,560.0,Charlotte City (Northwest),1.0,3
Rented,3,0.0,Nonfamily household: Male householder: Not living alone,1.0,150.0,3.0,78500.0,2000.0,Charlotte City (Southwest),1.0,4
Rented,1,0.0,Nonfamily household: Female householder: Living alone,1.0,90.0,1.0,20000.0,670.0,Charlotte City (Central),1.0,4
